id,reviews_title,reviews_rating,brand,reviews_text,reviews_date,reviews_username
AVphgVaX1cnluZ0-DR74,Great service i recommend it to my friends and fam,5,Amazon,Love the tablet. It's easy to watch your favorite shows,2016-09-16T00:00:00.000Z,Omega
AVpggqsrLJeJML43O5zp,Surpassed expectation,5,Amazon,Surpassed my expectations it charges faster than the one that comes with kindle fire when new. So I would purchase another if I ever need a new one.,2012-11-24T00:00:00Z,GIMBO2006
AV1YE_muvKc47QAVgpwE,Great for streaming on all TV's,5,Amazon Fire Tv,I love the Fire TV and have had no issues. It is very easy to use and setup.,2017-06-09T00:00:00.000Z,Gambler23
AVpfl8cLLJeJML43AE3S,Amazing Device!,5,Amazon,"I received the Dot as a gift and didn't even want one but I set it up and WOW! I was blown away with this little ""hockey puck"", device! Now this is coming from someone who still has a full stereo/phonograph system in the corner in a cabinet, but has not had it hooked up in years...just because. I did play music once in a while through Pandora on the tv but that's it. I liked the convenience of the dot and what it could do so much I took it bach and got the Echo and I like it a lot.",2017-03-03T00:00:00.000Z,Jimmy23
AV1YE_muvKc47QAVgpwE,Easy Setup,5,Amazon Fire Tv,This has expanded my viewing and allowed me to see movies that I had forgotten.,2017-01-18T00:00:00.000Z,Tedpack
AV1YnRtnglJLPUi8IJmV,Best for reading,4,Amazon,Bought this even though I have an iPad and an Android tablet. I wanted this so that I wouldn't be easily distracted with other apps. The only thing is that I wish I could inverse the colors for night time. Besides that it has a long battery life and is great for reading books.,2016-08-03T00:00:00.000Z,fezfarez
AVqkIhwDv8e3D1O-lebb,Great device,4,Amazon,I purchased the 8 inch device. Also purchased black cover.I played for it and asked if I could get it set up and was told it would be 40 more dollars. I did not have 40 more dollars so I left the store with my kindle and had someone else set it up for free. I was disappointed I had to get someone else to set up my kindle.,2017-03-19T00:00:00.000Z,monkey
AVphgVaX1cnluZ0-DR74,Love it,5,Amazon,"It is convenient, great size and efficient easy to use",2016-01-29T00:00:00.000Z,pettey2s
AV1YE_muvKc47QAVgpwE,Great alternative to cable,5,Amazon Fire Tv,We canceled cable and love our firebox. It saves us about $200 a month.,2016-09-21T00:00:00.000Z,SHCC
AVphgVaX1cnluZ0-DR74,Love this tablet,5,Amazon,This tablet is a perfect size and very sturdy. Has an expandable memory slot. Perfect for my needs.,2015-12-28T00:00:00.000Z,Domgeo
AVpfl8cLLJeJML43AE3S,This a great Device!,5,Amazon,"My buddy got me this for Christmas. It is great to stream music. My wife got me a Prime account and we can now watch movies, listen to music, etc just by asking Alexa.",2017-02-07T00:00:00.000Z,BigBrax
AVphgVaX1cnluZ0-DR74,Great Tablet,4,Amazon,My daughter has been enjoying it since her birthday,2016-06-23T00:00:00.000Z,KitKat
AVphgVaX1cnluZ0-DR74,Decent for the price,4,Amazon,"I picked up the tablet Black Friday, intending it as a gift for my daughter. I knew beforehand that it had a crippled Android OS. I also knew that it wouldn't be top of the line for the price paid. However, for a sub hundred dollar tablet it is pretty good... After a little tweaking ( custom ROM with a few kernel adjustments)",2016-04-20T00:00:00.000Z,Bobby
AVpfl8cLLJeJML43AE3S,Good speaker in small pavkage,4,Amazon,I bought the echo after falling in love with the echo dot. The functionality of the speaker is fantastic and the sound quality is much better on this speaker than the dot. All in all a great speaker that's fun to use!,2017-01-02T00:00:00.000Z,jah22
AV1YnRtnglJLPUi8IJmV,Great kindle,5,Amazon,"Easy to use, super long battery life. Love how easy it is to buy new books and how it always picks up right where I left off reading.",2017-07-20T00:00:00.000Z,Alice
AVphgVaX1cnluZ0-DR74,great,5,Amazon,Just a great product and the price is very competable,2016-01-15T00:00:00.000Z,mikey
AV1YE_muvKc47QAVgpwE,Elevates TV to a new level,5,Amazon Fire Tv,"Super fast and easy to use. Great device, able to do much more than before.",2017-03-27T00:00:00.000Z,Texas
AVpidLjVilAPnD_xEVpI,Great value for its capabilities.,4,Amazon Fire,I upgraded from a kindle HDX 7 to this HD 10. I am pleased with it so far. The HDX will be hard to replace. I had it for 4 years and loved it. The 10 is a little bit slower but I have more time than money. The cameras and WiFi have been upgraded. Overall pleased with my purchase.,2017-06-23T00:00:00.000Z,Hugelogin
AVpfl8cLLJeJML43AE3S,I now have...,5,Amazon,"Including this purchase, I now have two Dots and three Echos. My home is more than halfway complete to being Smart. Just a few more Hue bulbs and hello modern day Jetson family",2017-09-22T00:00:00.000Z,Agent37
AVpjEN4jLJeJML43rpUe,Great tablet for my son,5,Amazon,My son loves his kindle fire tablet. It is perfect,2017-06-16T00:00:00.000Z,Shoosh76
AVphgVaX1cnluZ0-DR74,Very useful to my Autistic daughter,5,Amazon,I bought the Fire for myself and it is user friendly. We put some games on it about 1 yr later for my daughter and she actually can navigate it pretty good. So we bought her her own Fire which she is proud to be able to listen to music and play simple games.,2016-08-16T00:00:00.000Z,Oliver
AV1YE_muvKc47QAVgpwE,Love it!!,5,Amazon Fire Tv,I just bought it like a couple of weeks ago and I'm already telling my fMily to get it. Love it. It works perfectly,2017-05-13T00:00:00.000Z,alexandracalvo
AVphgVaX1cnluZ0-DR74,Excellent tablet,5,Amazon,I love my Kindle. I like the fact that I can read books or go onto the Internet to look up my news. Definitely can not beat the low price for everything it does.,2016-08-09T00:00:00.000Z,Nibs
AVphgVaX1cnluZ0-DR74,GREAT,5,Amazon,Great tablet and great price! My dad and my son love it!,2017-01-19T00:00:00.000Z,jenna
AVqVGWLKnnc1JgDc3jF1,Great for small kids,5,Amazon,My daughter loves it keeps the kids occupied. I would recommend to anyone with kids,2017-03-18T00:00:00.000Z,Cindy
AVphgVaX1cnluZ0-DR74,Very good tablet,5,Amazon,Very easy to use and the battery life last long on this this tablet. I am very happy that I purchased this item:),2017-02-24T00:00:00.000Z,Myemye
AVphgVaX1cnluZ0-DR74,Excellent reader,5,Amazon,Bought thd Fird for my daughter and she uses it primarily as an e-book reader.,2016-01-31T00:00:00.000Z,jc1028
AVpjEN4jLJeJML43rpUe,Great tablet,5,Amazon,"This was a gift , was able to talk to an associate and was offered the Amazon tablet at a great price. I'm so thankful for Best Buy and it's knowledgeable sales associates.",2017-01-23T00:00:00.000Z,DKW508
AV1YnRtnglJLPUi8IJmV,I love it,5,Amazon,"After your initial kindle library download, the battery should last 2-3 weeks with the backlight close to the highest setting.",2016-01-29T00:00:00.000Z,Gamerdad
AVpfl8cLLJeJML43AE3S,Requires WiFi,4,Amazon,I realized after I bought this and tried to use it with a mobile hotspot that it requires WiFi to operate. I didn't return it because I'm moving to a place that has WiFi in a few days and will try to get it to work.,2017-08-16T00:00:00.000Z,AnnieGamm
AVpfl8cLLJeJML43AE3S,ingenious idea,4,Amazon,"Despite of being a good idea, it lacks some logic or connectivity.Most of the questions non-related to the Amazon universe don't have an answer. Although if you have a smart home/devices the functionality grows up exponentially.",2017-08-25T00:00:00.000Z,MarceloC
AVphgVaX1cnluZ0-DR74,This tablet is on fire!!,5,Amazon,Who needs a laptop that takes up so much space? Go for this Amaon Fire that fits in your hands. It has capabilities for multiple accounts and time limits for children...or even your spouse. Worth the price and very convenient. No lap required.,2016-04-01T00:00:00.000Z,Mathnerd
AV1YE_muvKc47QAVgpwE,Excellent Streaming Box,5,Amazon Fire Tv,"I purchased this when I cut cable since at the time it was the only device that had a Sony Playstation Vue App. Although Roku added this channel almost immediately after I purchased the Fire TV, the user interface for Vue is better on the Fire TV. Roku has more apps / channels. However, Fire TV is still a decent compliment and the 4K capability makes this a viable option. Speed and performance is good.",2016-07-19T00:00:00.000Z,NHCordCutter
AV1YE_muvKc47QAVgpwE,It works,4,Amazon Fire Tv,"It's ok, I didn't know that I would have to pay for movies",2016-02-19T00:00:00.000Z,oldman
AV1YE_muvKc47QAVgpwE,Great for whole family,5,Amazon Fire Tv,Love that my whole family can use this for anything from sling to Amazon prime to gaming,2017-07-07T00:00:00.000Z,Gudder76
AVqVGWLKnnc1JgDc3jF1,Excellent introductory tablet for youngelr kids,5,Amazon,"Easy to use, lots of features, keeps kids interested, good beginner tablet unit",2017-01-16T00:00:00.000Z,Yitzi
AVqVGWLKnnc1JgDc3jF1,On Fire,5,Amazon,A Christmas gift for my granddaughter. It was a big hit!,2017-01-23T00:00:00.000Z,HR14
AVphPmHuilAPnD_x3E5h,Light sharp,5,Amazon,"Weight is perfect.Size is right. It fits anywhereView is sharp, day or night",2016-02-06T00:00:00.000Z,Sanpai
AVphgVaX1cnluZ0-DR74,Great tablet for children,5,Amazon,This tablet works great for my 7 year old son. He loves it. The app store has plenty of apps. I would recommend.,2015-11-23T00:00:00.000Z,LadyEsco702
AVpfl8cLLJeJML43AE3S,Easy Talking,4,Amazon,Very easy to use. Very responsive. It's like having a floating computer in your house. Ask it anything and ask it to do most anything online..order pizza etc. Very cool,2017-09-26T00:00:00.000Z,theuser
AVphgVaX1cnluZ0-DR74,Great tablet for the price,5,Amazon,My kids have two kindle fires already and decided to add a third for the youngest. You can't beat the price of the tablet and with parental locks I am able to decide what they can access and what to block.,2016-12-06T00:00:00.000Z,Emma
AVqVGWLKnnc1JgDc3jF1,amazon fire,5,Amazon,this tablet is a good for small children it has a good cover,2016-12-30T00:00:00.000Z,maryann
AVphgVaX1cnluZ0-DR74,Great tablet for my 4 yr old grandson,5,Amazon,"Since today society is hi-tech savvy, it was only right to get this for my 4 yr old grandson. It's an awesome tablet!",2017-01-18T00:00:00.000Z,ThisGuy
AVphgVaX1cnluZ0-DR74,Great for basic use,4,Amazon,goes great for amazon prime users. The user interface is easy to navigate and is awesome for personal use.,2016-10-19T00:00:00.000Z,Lando
AV1YE_muvKc47QAVgpwE,"Super dope, I love it!",5,Amazon Fire Tv,"Absolutely can't get enough of my fire TV. Best purchase of 2017!! I highly recommend fire TV to anyone who doesn't want to pay a cable bill anymore. Hulu, Netflix, HBO is all u need and at about 1/10 the cost of cable, I love it!! Don't forget Kodi *wink*",2017-05-04T00:00:00.000Z,THISisMONEYLAND
AV1YE_muvKc47QAVgpwE,Great product,5,Amazon Fire Tv,Its is a great product.Fast and reliable.Streaming and services are the best,2017-01-05T00:00:00.000Z,RobertoC
AVphgVaX1cnluZ0-DR74,Great,5,Amazon,"I love it , this was a great investment for my family",2015-12-07T00:00:00.000Z,Toni1234
AVphgVaX1cnluZ0-DR74,good product,4,Amazon,The screen is sharp and response is good. Set up is easy,2015-12-28T00:00:00.000Z,temp1
AVphgVaX1cnluZ0-DR74,Works great,5,Amazon,This tablet is amazing works really good ...........,2016-01-08T00:00:00.000Z,Lilcharlie3
AVphgVaX1cnluZ0-DR74,"so far, so good. easy to use and convenient",4,Amazon,"glad I got this kindle. can take it with me, and I can actually see the screen",2016-12-14T00:00:00.000Z,mair
AVphgVaX1cnluZ0-DR74,Amazon Fire tablet,4,Amazon,I used it as a gift in an office holiday secret Santa,2016-01-15T00:00:00.000Z,Raxs51
AVqVGWLKnnc1JgDc3jF1,Great beginner tablet,5,Amazon,It has all the features needed for my granddaughter and is easy to use. I'm am happy with this.,2016-12-09T00:00:00.000Z,Rocker
AV1YnR7wglJLPUi8IJmi,Great tablet for the family,4,Amazon,Works great. Battery starting to lower easier about 8 months into purchasing,2017-07-19T00:00:00.000Z,Melk
AV1YnRtnglJLPUi8IJmV,Paperwhite is the Best Reader!,5,Amazon,"My dear wife is a voracious reader and Paperwhite by Kindle is her reader of choice. She absolutely loves everything about it.We also recently became Prime members, and she is hoping there will be some great books to read at no additional charge!",2016-08-26T00:00:00.000Z,RGilbert38
AVphgVaX1cnluZ0-DR74,Great simple tablet,5,Amazon,Bought the tablet for my young nephews and they love it. This tablet is user friendly.,2016-01-08T00:00:00.000Z,superdave213
AVphgVaX1cnluZ0-DR74,Excellent value,5,Amazon,This is a great simple tablet for the price. Can't go wrong. Bought two of these for my teen daughters. Love the fact that I can easily restrict what they are able to view and download.,2017-01-18T00:00:00.000Z,Texas7
AVpfl8cLLJeJML43AE3S,Excellent,5,Amazon,"I love this product, I have one Echo and 3 Dots in my home and they work perfect with my smart home hubs and other products. I highly recommend this product.",2017-03-03T00:00:00.000Z,Sammy5222
AVpfl8cLLJeJML43AE3S,Good Music Fidelity & Voice Recognition,2,Amazon,"Alexa is tall, slim and attractive but too jealous to use Google and that makes her rather dumb. And she is just a shill for Amazon prime. Dropping the personification, music volume changes annoyingly with different songs and over time. The database Amazon Echo draws from is very limited: Alexa can tell you what the weather is but not what the most common woman's shoe size is; what Serena Williams' age is but not how many guns Ruger sold last year. Stand by for more tech-savvy companies to take the Echo concept to maturity.",2016-09-04T00:00:00.000Z,triedemall
AV1YnRtnglJLPUi8IJmV,Great for reading outdoors,4,Amazon,"Bought for my wife for mothers day, as she wanted something to read in the sunshine this summer, and it performs amazingly in that respect. We have iPads and regular Kindle Fire units (the kids), but only this one can be read in any light, any time of day. Only 4 stars as I'm not sure why terribly more expensive than the Fire units, but it solves for those who like to read under sunlight at the beach or by the pool, couldn't be clearer.",2017-06-02T00:00:00.000Z,jestro88
AVphgVaX1cnluZ0-DR74,My Granddaughter Loves It,5,Amazon,"Gotten for my granddaughter and she uses it all the time. Other than having to charge so much because of frequent use, there have been no problems with it. Good purchase!",2016-09-22T00:00:00.000Z,PappyJack
AVqkIhwDv8e3D1O-lebb,Fire,4,Amazon,The HD8 is a Great tablet. I purchased two for my daughter's. The tablet feels durable to touch. The screen picture is crisp and clear.,2016-12-29T00:00:00.000Z,1gra
AVpjEN4jLJeJML43rpUe,Wish it had more,3,Amazon,I do like the Fire Tablet - but I feel that if it is going to have a camera it should have been a better camera. The internet works but I find it takes a while to load. I have read a book on it but - I prefer to use my original paper white - that can be read in any lighting including outside. But for what it is and the price it was - its a good product.,2016-12-17T00:00:00.000Z,srkrlk
AV1YnRtnglJLPUi8IJmV,Awesome device,5,Amazon,The first thought came into my mind after getting Kindle Paperwhite that why I didn't buy this thing earlier! It is an awesome device. I really didn't think that a digital device can fill up the space of a physical book. Highly recommended.,2015-12-29T00:00:00.000Z,ujnarx
AV1YE_muvKc47QAVgpwE,Lifesaver,5,Amazon Fire Tv,"This product is a lifesaver, the quality is excellent and is not difficult at all to setup and use. The abundance of apps you can install is great and it has become a staple in my family!",2017-07-26T00:00:00.000Z,SamD
AVphgVaX1cnluZ0-DR74,Fire,4,Amazon,I am more interested in a reader not a tablet the one thing I don't like about this reader is I cannot make the font when reading large enough,2016-10-21T00:00:00.000Z,Carolyn
AVphgVaX1cnluZ0-DR74,Tablet for my daughter,3,Amazon,Bought this for my daughter. Tablet works amazing. Only thing I didnt like was that you are REQUIRED to place a CC on file with amazon in order to use it.I would say if you are looking for a tablet stick to the samsung galaxy models vs others.,2016-01-08T00:00:00.000Z,Jacques
AVphgVaX1cnluZ0-DR74,Great.,4,Amazon,Good purchase for a 10 year old to encourage reading.,2016-01-22T00:00:00.000Z,Dana
AV1YnRtnglJLPUi8IJmV,Best e reader on the market,5,Amazon,"I purchased this for my wife who had been reading e books on her Samsung tablet with the Kindle app. She reads 2-4 hours each day and had been having headaches and realized it was from the glare. I purchased the Kindle Paperwhite 3 and she absolutely love it. It's light, turns pages on a touch and the back lighting is adjustable. So far I have no complaints",2015-08-10T00:00:00.000Z,dorie71050
AV1YnR7wglJLPUi8IJmi,Great first tablet for a child.,4,Amazon,This was a great buy as a first tablet for a child. Clear picture and easy to use.,2017-08-16T00:00:00.000Z,Mooch
AVqVGWLKnnc1JgDc3jF1,Kids love it,5,Amazon,Quality comes with apps installed durrible love the case,2016-12-03T00:00:00.000Z,CameroJim
AVqkIhwDv8e3D1O-lebb,1.5 hours,1,Amazon,It was on a total of an hour and a half when the screen went completely dark. Would not turn on after that. The battery was fine....It just quit working all together.,2017-01-06T00:00:00.000Z,bambi183
AVphgVaX1cnluZ0-DR74,Great Product,5,Amazon,Bought this to use in the kitchen for just recipes and pinterest but have wound up using it for a regular tablet! Fast loading and easy to use. Since I already have an Amazon account I now have free Alexa and so many other benefits,2017-03-10T00:00:00.000Z,predmom
AVpjEN4jLJeJML43rpUe,Good product,5,Amazon,Nice product I like the color of the screen very clear,2016-11-17T00:00:00.000Z,Bekah
AVpfl8cLLJeJML43AE3S,Bought as gift,3,Amazon,"I bought this as a gift for my son and his wife. I rhougjt with having a young baby at home and their hands always full it would come in handy. They liked the idea but after doing their own review search, decided it wasn't for them.",2016-12-31T00:00:00.000Z,GIGI
AVphgVaX1cnluZ0-DR74,Great picture and motion.,4,Amazon,The picture is great. The motion rate makes any old movie look new and amazing. Only downside is it takes a while for the app center to load and be ready.,2016-01-08T00:00:00.000Z,SeveNgdUP
AVsRjfwAU2_QcyX9PHqe,Five Stars,5,Amazon,Worked as expected.,2017-08-03T00:00:00.000Z,Charles Jachim Sr
AVqVGZNvQMlgsOJE6eUY,Good Product,5,Amazon,"Overall good product, does what is advertised, comfortable to use.",2017-03-16T00:00:00.000Z,TinLexington
AVphgVaX1cnluZ0-DR74,Super easy to use tablet,5,Amazon,This tablet is so easy to use for all ages. Already comes charged & ready to use.,2016-10-24T00:00:00.000Z,Zbadger
AVpfl8cLLJeJML43AE3S,Excellent,5,Amazon,We love Alexa!! We play music and the quality is outstanding.,2017-04-09T00:00:00.000Z,Neumz
AVqkIhwDv8e3D1O-lebb,Awesome affordable tablet. Great for kids!,5,Amazon,Very decent tablet. I was skeptical at first but it's performance surprised me. Battery lasts a decent amount of time and connects beautifully into the Amazon ecosystem I already am in. Would recommend to anyone who likes to watch videos/browse the web on the go or for children.,2017-02-03T00:00:00.000Z,Ldnation
AVpfl8cLLJeJML43AE3S,Fun to use,5,Amazon,Other family member want same product...............,2017-08-26T00:00:00.000Z,Jerry
AVpfl8cLLJeJML43AE3S,"Plug, play and enjoy!",5,Amazon,"Alexa does all that was described. It is like having an assistant who selects your music, makes a shopping list and even buys things I need. She tells jokes too!",2017-03-26T00:00:00.000Z,Paula
AVphgVaX1cnluZ0-DR74,Cool tablet,4,Amazon,Functional for anything you want to do. Not extremely fast but works pretty great,2016-09-12T00:00:00.000Z,Hank
AV1YE_muvKc47QAVgpwE,Happy,4,Amazon Fire Tv,"Use for Amazon Prime video, Netflix, and DIRECTV Now. Would be 5 stars if remote controlled volume and tv power.",2017-05-12T00:00:00.000Z,BonyPony
AVqVGWLKnnc1JgDc3jF1,mostly great,4,Amazon,It needs the Internet to connect to your devices and play music. Sometimes you can be cut off. The rest of the time it is easy as can be.,2017-01-30T00:00:00.000Z,Jobin
AVphgVaX1cnluZ0-DR74,Great Tablet for the Money,4,Amazon,"This is my second tablet, but first based on android. This is their entry level tablet but still very responsive and snappy. The memory is upgradeable via memory card.",2017-01-23T00:00:00.000Z,jyarb
AVpfl8cLLJeJML43AE3S,amazing as a phone to my mom,5,Amazon,my 91 year Mom is reachable through the Echo - and she can just call to Alexa to contact me - super assistive device for the elderly!,2017-07-29T00:00:00.000Z,ronabita
AVpjEN4jLJeJML43rpUe,Great camera,4,Amazon,GOOD DEVICE AND CHIPPER THAT SAMSUNG OR APPLE DEVICES.,2016-10-19T00:00:00.000Z,quito
AV1YnRtnglJLPUi8IJmV,I love this product,5,Amazon,I absolutely love this product and how they recommend it,2017-03-03T00:00:00.000Z,Ohnoitsmo
AVqVGWLKnnc1JgDc3jF1,Wonderful,5,Amazon,My grandson loves it. Will be getting another one.,2016-07-30T00:00:00.000Z,Hellswife
AVqkIhwDv8e3D1O-lebb,great for any age love it,5,Amazon,It is very handy great when i don't want to use a computer and i can take it anywhere,2016-12-24T00:00:00.000Z,jade1
AVphgVaX1cnluZ0-DR74,For new beginners,5,Amazon,The best gift for someone and you could download a lot of games,2017-03-15T00:00:00.000Z,Clowny92
AVpfl8cLLJeJML43AE3S,Amazing Echo,5,Amazon,I love my echo. I know that some of you will be saying what do I really need this for but once you have it you will use it and love it.,2017-09-03T00:00:00.000Z,Robcon
AVpidLjVilAPnD_xEVpI,I like my Kindle fire HD 10,5,Amazon Fire,"I use my Kindle fire HD 10 in 3 ways 1 for reading Kindle books, 2 for streaming TV shows or movies while riding my exercise bike, 3 to surf the internet.",2017-03-18T00:00:00.000Z,KEW68
AVqkIhwDv8e3D1O-lebb,Birthday Present,5,Amazon,"My bf got me this as a birthday present from my son. It's just like my 7"" although larger. I cannot tell the different between the regular and the HD and I game on it. I'm not sure if it cost more, but wouldn't waste the money if it did.",2017-03-04T00:00:00.000Z,gabby7901
AVqVGWQDv8e3D1O-ldFr,Nice,5,Amazon,Bought for the rugrat for the summer. So far she loves it!,2017-06-12T00:00:00.000Z,Kittycaution1
AVphgVaX1cnluZ0-DR74,Good product for the price,4,Amazon,Good product for the price - my granddaughter loved it.,2016-02-06T00:00:00.000Z,Jennifer
AVpfl8cLLJeJML43AE3S,Excellent addition to our home,5,Amazon,"Bought it as a gift for someone that works at home, they love it. Very easy to setup, makes it easy for someone to listen to music (if you have an online service Pandora, Spotify etc). with out having to setup a Bluetooth connection to an external speaker. This makes it a joy for this person and she loves it. Lots of things you can do besides listen to music, set timers, ask questions: sports scores, weather, endless features and functions. Worth the money.",2017-04-29T00:00:00.000Z,Skeep
AVphgVaX1cnluZ0-DR74,Excellent Tablet for the price,5,Amazon,"I was looking for an inexpensive tablet that would be fast, cheap, and do simple things as reading, internet, and music. So far it's been great and on top of it Amazon released an update that adds Alexa to the tablet, so now you can ask questions to it, do notes, ask her to order you items, and also get her to play music from Pandora, Spotify, etc. Great buy!",2016-12-17T00:00:00.000Z,bruno985
AV1YnR7wglJLPUi8IJmi,Perfect,5,Amazon,I bought this for my friends kid. It works perfectly. There are no problems so far.,2017-08-16T00:00:00.000Z,Bamanger
AVpfl8cLLJeJML43AE3S,Fun product,5,Amazon,For my son. He loves it. Has it tied into electronics in his room.,2016-12-25T00:00:00.000Z,4boys
AV1YE_muvKc47QAVgpwE,Great device!,5,Amazon Fire Tv,"We debated on getting this because we already have an xbox one for streaming. However, this device streams seamlessly. The remote makes finding shows simple.",2016-06-15T00:00:00.000Z,atxpalace
AVphgVaX1cnluZ0-DR74,like it,4,Amazon,I like it I got it for my nephew birthday now I can get it out off his hands,2016-10-07T00:00:00.000Z,Laura
AVpfl8cLLJeJML43AE3S,Great,5,Amazon,"The Amazon Echo is everything that's advertised: smart, intuitive, and has a plethora of information and features at her metaphorical fingertips. I definitely recommend this for anyone as it makes life a whole lot easier.",2016-11-07T00:00:00.000Z,ViolentVirtuoso
AVphgVaX1cnluZ0-DR74,Great tablet for the price,4,Amazon,Great tablet for the price. However the battery drains quickly,2016-12-29T00:00:00.000Z,Clyde
AVphgVaX1cnluZ0-DR74,Great Beginner Tablet - Kid Friendly,4,Amazon,I purchased this item solely for the purpose of listening to music / recreational games for my young child I love the fact that I found it in Orange! & overall it's a good tablet for minut activities.,2017-01-06T00:00:00.000Z,Evabella
AVpfl8cLLJeJML43AE3S,Great device for house,5,Amazon,this device is awesome. all reviews and produt demo is correct.,2017-02-04T00:00:00.000Z,Smoke
AVqkIhwDv8e3D1O-lebb,"great tablet, great for audio books, and apps",5,Amazon,"Good tablet for book reading and audio books, many good apps to chose from. Very good for picking up e-mail when traveling. I'm still finding more ways to use it. Only had it about a month.",2017-01-09T00:00:00.000Z,argo123
AV1YE_muvKc47QAVgpwE,Great product!,5,Amazon Fire Tv,"will begin by saying, I truly enjoy Amazon's products. I rarely go anywhere without my Kindle Paperwhite, and while I don't use it too much, I love the functionality and convenience of the Kindle Fire. While there are other tablets that probably do more, the Fire does exactly what I want and need it to do, and for that I am very happy.",2015-11-07T00:00:00.000Z,tmodataguy
AVphgVaX1cnluZ0-DR74,Its great,5,Amazon,I love it would recommend it .. Works great and takes really good pic,2016-06-10T00:00:00.000Z,Jess
AV1YnRtnglJLPUi8IJmV,Lost my Nook and bought this,5,Amazon,"Love this!!! Great screen, easy to read in different lighting, and long battery life! The Amazon website has far more reviews for books and books are sometimes cheaper. Highly recommend.",2016-08-27T00:00:00.000Z,AnnieJJJ
AV1YnRtnglJLPUi8IJmV,Great Kindle for reading everywhere,5,Amazon,Love the compact size and ability to read it anywhere.,2016-09-17T00:00:00.000Z,dfish
AVpfl8cLLJeJML43AE3S,Love Alexa,5,Amazon,Great product. Fast shipping. I can't wait to learn more of what Echo can do,2017-09-21T00:00:00.000Z,Patti
AVqVGWQDv8e3D1O-ldFr,Just ok,2,Amazon,This tablet could be so much better if the apps actually worked decently. The built in Amazon pieces for Prime members is great and work flawlessly. But it's not enough to overcome the terrible app behavior and countless freezes. They need to take a lesson or two from Apple.,2017-03-12T00:00:00.000Z,GOBstopper
AVqkIhwDv8e3D1O-lebb,Great tablet at a good price,5,Amazon,"Works better than the 7"" Amazon Fire tablet I have. Better screen, faster processor and bigger to boot.",2016-12-14T00:00:00.000Z,Rick
AVphgVaX1cnluZ0-DR74,Amazing Tablet and Good Price,5,Amazon,This Tablet is awesome and so Powerful and easy to use,2016-06-03T00:00:00.000Z,Josh
AV1YnR7wglJLPUi8IJmi,Awesome for my child,5,Amazon,Awesome for my child as she is 2 and was bought for learning programs,2017-07-21T00:00:00.000Z,Katherine
AVqVGWLKnnc1JgDc3jF1,Amazing product,5,Amazon,This is great for any child. Love the parental control and way it holds up. Definitely recommend,2017-05-28T00:00:00.000Z,Spicola
AVphgVaX1cnluZ0-DR74,Great tablet,5,Amazon,Price was right and works like a champ. Bought for my mom and she loves it,2016-08-31T00:00:00.000Z,Thicklin
AVpfl8cLLJeJML43AE3S,Easy to use.,5,Amazon,Just plug in and go. Very easy to use right out of the box. Speaker seems to be great quality.,2016-05-23T00:00:00.000Z,TomO
AVphgVaX1cnluZ0-DR74,Good starter tab,4,Amazon,Great for kids of people who don't need lots of memory,2016-12-14T00:00:00.000Z,Jalan
AVphgVaX1cnluZ0-DR74,Love this.,5,Amazon,Do not know why I did not think about getting one of these earlier. This is one we just leave around for anyone to use as the price is so great and most of us use it for internet and playing. have not gotten the chance to read a book on it yet but hoping that will change in the new year.,2016-12-26T00:00:00.000Z,musiclover
AVpfl8cLLJeJML43AE3S,Greatdwvice,5,Amazon,Bought as gift and have been very satisfiedGood sound and wonderful life aid,2017-09-15T00:00:00.000Z,J0127
AV1YE_muvKc47QAVgpwE,Best media player out there,5,Amazon Fire Tv,"Simple to set up, worth the expense, fully compatible and works fairly well with xfinity comcast.",2017-03-16T00:00:00.000Z,Omnicron
AVpfl8cLLJeJML43AE3S,It's ok,3,Amazon,"Not what I was thinking, most questions asked, I get response. Hmm",2017-07-23T00:00:00.000Z,Bill
AVphgVaX1cnluZ0-DR74,movied,5,Amazon,Movies were great. Would recommend to all my friends and family!,2015-12-28T00:00:00.000Z,Lgarcia
AV1YnRtnglJLPUi8IJmV,"Great e-reader,great price!",5,Amazon,"Love this e-reader! Only complaint is the swipe to turn pages, wish it was an on screen button.",2016-07-08T00:00:00.000Z,Kats
AV1YE_muvKc47QAVgpwE,Wish I bought this earlier!,5,Amazon Fire Tv,I'm so happy with my purchase! Very easy to install. Love the interface. Well priced. Haven't had any issues.,2016-07-31T00:00:00.000Z,LuckyFlea
AVqVGWLKnnc1JgDc3jF1,Excellent Tablet for Kids,5,Amazon,My special needs 8 yr old has gone through two ipads at $200.00 each. The Amazon Fire Kids Edition is such a better option. It is loaded with thousands of appropriate options for games and movies without having to download or pay for individual apps. I can even use it in adult mode. I'm very happy with this purchase and highly highly recommend it.,2016-12-09T00:00:00.000Z,ExpertShopper
AVqVGWLKnnc1JgDc3jF1,My grand daughter loves it. She says my computer.,4,Amazon,I got it for my grand daughter's third birthday. The memory is small with the original purchase but you can buy more and I was okay with that.,2017-01-19T00:00:00.000Z,MyAbby1
AVpfl8cLLJeJML43AE3S,Amazing Must have :),5,Amazon,"Alexa is so amazing, this is a wonderful new member of our family .she is so smart and constantly updates her self. Now I would be lost without her.",2017-02-01T00:00:00.000Z,LadyPJ623
AVqkIhwDv8e3D1O-lebb,nice tablet for the price,4,Amazon,Not easy for elderly users cease of ads that pop up.,2017-01-23T00:00:00.000Z,tld2
